shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
89412,46.42699,30.70934,35,
89412,46.42777,30.7105,37,
89412,46.42805,30.71093,39,
89412,46.42846,30.71157,41,
89412,46.42887,30.71217,43,
89412,46.42915,30.71258,45,
89412,46.42934,30.7129,47,
89412,46.42975,30.71348,49,
89412,46.42977,30.7135,51,
89412,46.42972,30.71357,53,
89412,46.42967147668638,30.713428258895878,55,
89412,46.42972,30.71357,60,
89412,46.42977,30.7135,62,
89412,46.43011,30.71402,64,
89412,46.43037,30.71438,66,
89412,46.43065,30.71481,68,
89412,46.43075,30.71494,70,
89412,46.4308,30.71503,72,
89412,46.43121,30.71558,74,
89412,46.43161,30.71619,76,
89412,46.43209,30.71683,78,
89412,46.43219,30.71698,80,
89412,46.43226,30.71707,82,
89412,46.43246,30.71737,84,
89412,46.4324,30.71747,86,
89412,46.432396,30.71747,88,
89412,46.4324,30.71747,93,
89412,46.43246,30.71737,95,
89412,46.43249,30.71741,97,
89412,46.43318,30.71846,99,
89412,46.43327,30.71855,101,
89412,46.43342,30.71878,103,
89412,46.43399,30.71962,105,
89412,46.4346,30.7205,107,
89412,46.43485,30.72088,109,
89412,46.43496,30.72103,111,
89412,46.43509,30.72123,113,
89412,46.43528,30.72152,115,
89412,46.43522,30.72161,117,
89412,46.435215,30.721609,119,
89412,46.43522,30.72161,124,
89412,46.43528,30.72152,126,
89412,46.4353,30.72155,128,
89412,46.43558,30.72194,130,
89412,46.43567,30.72209,132,
89412,46.43625,30.72292,134,
89412,46.4364,30.72316,136,
89412,46.43644,30.7232,138,
89412,46.43661,30.72346,140,
89412,46.43685,30.72382,142,
89412,46.43702,30.72406,144,
89412,46.43736,30.72455,146,
89412,46.43758,30.72488,148,
89412,46.4377,30.72507,150,
89412,46.43773,30.72531,152,
89412,46.43767,30.72548,154,
89412,46.43761,30.72569,156,
89412,46.43758,30.72604,158,
89412,46.43755,30.72624,160,
89412,46.43755,30.72651,162,
89412,46.43752,30.72664,164,
89412,46.43751,30.72679,166,
89412,46.43743,30.72705,168,
89412,46.43750569409824,30.726909041404728,170,
89412,46.43745,30.72706,175,
89412,46.43739,30.72816,177,
89412,46.4373,30.72911,179,
89412,46.43726,30.72961,181,
89412,46.43713,30.73081,183,
89412,46.43706,30.73152,185,
89412,46.43708424999919,30.731441974639893,187,
89412,46.43706,30.73152,192,
89412,46.43696,30.73283,194,
89412,46.43677,30.7346,196,
89412,46.43658,30.73622,198,
89412,46.43655,30.73696,200,
89412,46.43657777339239,30.736924409866337,202,
89412,46.43655,30.73696,207,
89412,46.43653,30.73727,209,
89412,46.4364,30.73884,211,
89412,46.43624,30.7405,213,
89412,46.43612,30.74141,215,
89412,46.43614,30.74166,217,
89412,46.43616,30.74186,219,
89412,46.4362117764181,30.74182748794556,221,
89412,46.43616,30.74186,226,
89412,46.43641,30.74243,228,
89412,46.43685,30.74354,230,
89412,46.43724,30.74455,232,
89412,46.43767,30.74561,234,
89412,46.43776,30.74584,236,
89412,46.4378,30.746,238,
89412,46.43794,30.74653,240,
89412,46.43794,30.74678,242,
89412,46.437934,30.746774,244,
89412,46.43793,30.74677,249,
89412,46.43802,30.74693,251,
89412,46.43809,30.74715,253,
89412,46.43822,30.74775,255,
89412,46.43839,30.74857,257,
89412,46.43852,30.74912,259,
89412,46.43865,30.74993,261,
89412,46.43873,30.75026,263,
89412,46.43881,30.7506,265,
89412,46.43903,30.75152,267,
89412,46.43934,30.75282,269,
89412,46.43946,30.75344,271,
89412,46.43957,30.75378,273,
89412,46.4395,30.75381,275,
89412,46.43954632468552,30.75380623340607,277,
89412,46.43951,30.75382,282,
89412,46.43958,30.75379,284,
89412,46.43958,30.7538,286,
89412,46.43977,30.75471,288,
89412,46.43981,30.75489,290,
89412,46.43996,30.75558,292,
89412,46.43999,30.75571,294,
89412,46.44001,30.75581,296,
89412,46.44004,30.75593,298,
89412,46.44005,30.75604,300,
89412,46.44002,30.75612,302,
89412,46.43998,30.75618,304,
89412,46.43995,30.75623,306,
89412,46.43992,30.75627,308,
89412,46.43988,30.7563,310,
89412,46.4398,30.75635,312,
89412,46.43976,30.75635,314,
89412,46.43969,30.75635,316,
89412,46.43963,30.75638,318,
89412,46.43956,30.75642,320,
89412,46.43952,30.75648,322,
89412,46.43948,30.75655,324,
89412,46.43943,30.75663,326,
89412,46.4394,30.75673,328,
89412,46.43939,30.75683,330,
89412,46.43939,30.75692,332,
89412,46.43942,30.75704,334,
89412,46.43946,30.75712,336,
89412,46.4395,30.75719,338,
89412,46.43955,30.75725,340,
89412,46.43962,30.75729,342,
89412,46.43971,30.75732,344,
89412,46.44022,30.75742,346,
89412,46.44037,30.75742,348,
89412,46.44046,30.75736,350,
89412,46.44062,30.75727,352,
89412,46.44071,30.75724,354,
89412,46.44078,30.7572,356,
89412,46.44088,30.75718,358,
89412,46.44095,30.75716,360,
89412,46.44111,30.7572,362,
89412,46.4411,30.75728,364,
89412,46.44111741029474,30.757250189781193,366,
89412,46.44111,30.75727,371,
89412,46.44112,30.75719,373,
89412,46.44113,30.75719,375,
89412,46.44197,30.75741,377,
89412,46.44394,30.75794,379,
89412,46.44445,30.75809,381,
89412,46.44525,30.75833,383,
89412,46.44581,30.75846,385,
89412,46.44589,30.75848,387,
89412,46.44596,30.75846,389,
89412,46.44602,30.75841,391,
89412,46.44611,30.75837,393,
89412,46.44621,30.75831,395,
89412,46.44634,30.75822,397,
89412,46.44645,30.75814,399,
89412,46.44664,30.75801,401,
89412,46.4467,30.75797,403,
89412,46.44674,30.75808,405,
89412,46.44673228478528,30.7580441236496,407,
89412,46.44673,30.75808,412,
89412,46.44669,30.75797,414,
89412,46.44861,30.75661,416,
89412,46.44955,30.75597,418,
89412,46.45022,30.75552,420,
89412,46.4503,30.75545,422,
89412,46.45077,30.75513,424,
89412,46.45082,30.75511,426,
89412,46.45112,30.7549,428,
89412,46.4515,30.75462,430,
89412,46.45152,30.75461,432,
89412,46.45155,30.75471,434,
89412,46.451522398278016,30.754664540290836,436,
89412,46.45155,30.75471,441,
89412,46.45152,30.75461,443,
89412,46.45161,30.75455,445,
89412,46.45241,30.75399,447,
89412,46.45277,30.75372,449,
89412,46.45298,30.75359,451,
89412,46.45324,30.75339,453,
89412,46.45359,30.75314,455,
89412,46.45378,30.75301,457,
89412,46.45389,30.75292,459,
89412,46.45405,30.75281,461,
89412,46.45407,30.75286,463,
89412,46.454071,30.752865,465,
89412,46.45407,30.75287,470,
89412,46.45405,30.75282,472,
89412,46.45414,30.75276,474,
89412,46.45464,30.75242,476,
89412,46.4547,30.75235,478,
89412,46.45584,30.75156,480,
89412,46.45642,30.75113,482,
89412,46.45697,30.75071,484,
89412,46.4573,30.75048,486,
89412,46.45754,30.7503,488,
89412,46.45758,30.75042,490,
89412,46.45758,30.750412,492,
89412,46.45758,30.75041,497,
89412,46.45754,30.75029,499,
89412,46.45803,30.74992,501,
89412,46.45816,30.74983,503,
89412,46.45826,30.74977,505,
89412,46.45835,30.74975,507,
89412,46.45839,30.74972,509,
89412,46.45844,30.7497,511,
89412,46.45914,30.74979,513,
89412,46.45981,30.74987,515,
89412,46.46007,30.74992,517,
89412,46.46028,30.74994,519,
89412,46.46039,30.74996,521,
89412,46.46071,30.75,523,
89412,46.46092,30.75005,525,
89412,46.46096,30.75006,527,
89412,46.46095,30.75021,529,
89412,46.46095,30.750207,531,
89412,46.46095,30.75021,536,
89412,46.46096,30.75006,538,
89412,46.46105,30.75007,540,
89412,46.46185,30.75017,542,
89412,46.46202,30.75017,544,
89412,46.46215,30.75015,546,
89412,46.46221,30.75015,548,
89412,46.46311,30.75028,550,
89412,46.4631,30.75051,552,
89412,46.463118937512256,30.750378370285038,554,
89412,46.4631,30.75051,559,
89412,46.46311,30.75028,561,
89412,46.46322,30.7503,563,
89412,46.46404,30.75043,565,
89412,46.46412,30.7504,567,
89412,46.46418,30.74922,569,
89412,46.46421,30.74875,571,
89412,46.46494,30.74881,573,
89412,46.46518,30.74884,575,
89412,46.46627,30.74895,577,
89412,46.46706,30.74906,579,
89412,46.46706,30.74911,581,
89412,46.467056,30.749112,583,
89412,46.46706,30.74911,588,
89412,46.46706,30.74906,590,
89412,46.4673,30.74908,592,
89412,46.46775,30.74912,594,
89412,46.46775,30.74904,596,
89412,46.46777,30.74803,598,
89412,46.46779,30.74693,600,
89412,46.4679,30.7467,602,
89412,46.46796,30.74661,604,
89412,46.46803,30.74657,606,
89412,46.46813,30.74653,608,
89412,46.46828,30.74653,610,
89412,46.46831,30.74655,612,
89412,46.46831,30.74662,614,
89412,46.468308,30.746617,616,
89412,46.46831,30.74662,621,
89412,46.46831,30.74655,623,
89412,46.46914,30.74666,625,
89412,46.47049,30.74687,627,
89412,46.47067,30.74689,629,
89412,46.47107,30.74696,631,
89412,46.47127,30.74698,633,
89412,46.4714,30.747,635,
89412,46.47182,30.74706,637,
89412,46.47193,30.74708,639,
89412,46.472,30.74711,641,
89412,46.47208,30.74711,643,
89412,46.47258,30.74719,645,
89412,46.47257,30.74726,647,
89412,46.47259,30.74727,649,
89412,46.472588,30.747268,651,
89412,46.47259,30.74727,656,
89412,46.47257,30.74726,658,
89412,46.47258,30.74719,660,
89412,46.47264,30.74719,662,
89412,46.47356,30.74734,664,
89412,46.47386,30.74741,666,
89412,46.47416,30.74745,668,
89412,46.47436,30.74747,670,
89412,46.47442,30.74749,672,
89412,46.47464,30.74751,674,
89412,46.47487,30.74756,676,
89412,46.47496,30.74758,678,
89412,46.47511,30.7476,680,
89412,46.47524,30.74762,682,
89412,46.47556,30.74766,684,
89412,46.47614,30.74777,686,
89412,46.47657,30.74784,688,
89412,46.47658,30.74784,690,
89412,46.47658,30.74784,692,
89412,46.476578,30.747842,694,
89412,46.47658,30.74784,699,
89412,46.47658,30.74784,701,
89412,46.47758,30.74799,703,
89412,46.47766,30.74801,705,
89412,46.47876,30.74816,707,
89412,46.47903,30.7482,709,
89412,46.47946,30.74826,711,
89412,46.4797,30.74831,713,
89412,46.47978,30.74832,715,
89412,46.47978,30.74832,717,
89412,46.479778,30.74832,719,
89412,46.47978,30.74832,724,
89412,46.47978,30.74832,726,
89412,46.47983,30.74833,728,
89412,46.47998,30.74835,730,
89412,46.48047,30.74841,732,
89412,46.48073,30.74846,734,
89412,46.48101,30.7485,736,
89412,46.48129,30.74857,738,
89412,46.4817,30.74864,740,
89412,46.48181,30.74867,742,
89412,46.48197,30.74865,744,
89412,46.482,30.7479,746,
89412,46.482,30.74784,748,
89412,46.48202,30.7476,750,
89412,46.48203,30.74757,752,
89412,46.48209,30.74759,754,
89412,46.482087,30.747585,756,
89412,46.48209,30.74759,761,
89412,46.48203,30.74757,763,
89412,46.48206,30.74713,765,
89412,46.48208,30.74683,767,
89412,46.48212,30.74605,769,
89412,46.48219,30.74511,771,
89412,46.48221,30.74481,773,
89412,46.48225,30.74425,775,
89412,46.48227,30.74408,777,
89412,46.48227,30.74387,779,
89412,46.4823,30.74365,781,
89412,46.48232,30.74346,783,
89412,46.48234,30.74327,785,
89412,46.48236,30.74284,787,
89412,46.48242,30.74198,789,
89412,46.48245,30.74153,791,
89412,46.48247,30.74136,793,
89412,46.48247,30.74131,795,
89412,46.48251,30.74075,797,
89412,46.48242,30.74073,799,
89412,46.48223,30.74071,801,
89412,46.48191,30.74067,803,
89412,46.48193,30.74048,805,
89412,46.48202,30.74048,807,
89412,46.482022,30.740477,809,
89414,46.482022,30.740477,1,
89414,46.48202,30.74048,6,
89414,46.48193,30.74048,8,
89414,46.48191,30.74067,10,
89414,46.48146,30.74058,12,
89414,46.48107,30.74054,14,
89414,46.48103,30.74112,16,
89414,46.48103,30.74127,18,
89414,46.48099,30.74178,20,
89414,46.48092,30.74262,22,
89414,46.48236,30.74284,24,
89414,46.48227,30.74404,26,
89414,46.48221,30.74494,28,
89414,46.4822,30.7457,30,
89414,46.4821,30.74646,32,
89414,46.48205,30.74711,34,
89414,46.48201,30.74775,36,
89414,46.482,30.74828,38,
89414,46.48196,30.74863,40,
89414,46.48163,30.74856,42,
89414,46.48163,30.7485,44,
89414,46.481619,30.748511,46,
89414,46.48162,30.74851,51,
89414,46.48162,30.74857,53,
89414,46.48129,30.74852,55,
89414,46.48101,30.7485,57,
89414,46.48073,30.74846,59,
89414,46.48047,30.74841,61,
89414,46.47998,30.74835,63,
89414,46.47983,30.74833,65,
89414,46.4797,30.74831,67,
89414,46.47946,30.74826,69,
89414,46.47903,30.7482,71,
89414,46.47876,30.74816,73,
89414,46.47815,30.74807,75,
89414,46.47766,30.74801,77,
89414,46.47758,30.74799,79,
89414,46.47657,30.74784,81,
89414,46.47614,30.74777,83,
89414,46.47556,30.74766,85,
89414,46.47524,30.74762,87,
89414,46.47511,30.7476,89,
89414,46.47496,30.74758,91,
89414,46.47487,30.74756,93,
89414,46.47464,30.74751,95,
89414,46.47449,30.7475,97,
89414,46.47449,30.74737,99,
89414,46.474491,30.747369,101,
89414,46.47449,30.74737,106,
89414,46.47449,30.7475,108,
89414,46.47464,30.74751,110,
89414,46.47487,30.74756,112,
89414,46.47496,30.74758,114,
89414,46.47511,30.7476,116,
89414,46.47524,30.74762,118,
89414,46.47556,30.74766,120,
89414,46.47614,30.74777,122,
89414,46.47657,30.74784,124,
89414,46.47758,30.74799,126,
89414,46.47766,30.74801,128,
89414,46.47815,30.74807,130,
89414,46.47876,30.74816,132,
89414,46.47877,30.74803,134,
89414,46.478771,30.748026,136,
89414,46.47877,30.74803,141,
89414,46.47876,30.74816,143,
89414,46.47815,30.74807,145,
89414,46.47766,30.74801,147,
89414,46.47758,30.74799,149,
89414,46.47657,30.74784,151,
89414,46.47614,30.74777,153,
89414,46.47556,30.74766,155,
89414,46.47524,30.74762,157,
89414,46.47511,30.7476,159,
89414,46.47496,30.74758,161,
89414,46.47487,30.74756,163,
89414,46.47464,30.74751,165,
89414,46.47442,30.74749,167,
89414,46.47436,30.74747,169,
89414,46.47416,30.74745,171,
89414,46.47386,30.74741,173,
89414,46.47356,30.74734,175,
89414,46.47264,30.74719,177,
89414,46.47258,30.74719,179,
89414,46.47208,30.74711,181,
89414,46.472,30.74711,183,
89414,46.47193,30.74708,185,
89414,46.47182,30.74706,187,
89414,46.4714,30.747,189,
89414,46.47129,30.74698,191,
89414,46.4713,30.7469,193,
89414,46.471297,30.746903,195,
89414,46.4713,30.7469,200,
89414,46.47128,30.7469,202,
89414,46.47127,30.74698,204,
89414,46.47107,30.74696,206,
89414,46.47067,30.74689,208,
89414,46.47049,30.74687,210,
89414,46.46914,30.74666,212,
89414,46.46831,30.74655,214,
89414,46.46828,30.74653,216,
89414,46.46813,30.74653,218,
89414,46.46779,30.7464,220,
89414,46.46712,30.74628,222,
89414,46.46714,30.74609,224,
89414,46.467139,30.746092,226,
89414,46.46714,30.74609,231,
89414,46.46712,30.74628,233,
89414,46.46706,30.74627,235,
89414,46.46633,30.74612,237,
89414,46.46537,30.74597,239,
89414,46.46449,30.74584,241,
89414,46.46446,30.74582,243,
89414,46.46438,30.74693,245,
89414,46.46434,30.74766,247,
89414,46.46434,30.74769,249,
89414,46.46426,30.74768,251,
89414,46.464263,30.747677,253,
89414,46.46426,30.74768,258,
89414,46.46434,30.74769,260,
89414,46.46425,30.74872,262,
89414,46.46425,30.7488,264,
89414,46.46421,30.74923,266,
89414,46.46412,30.75043,268,
89414,46.46404,30.75041,270,
89414,46.46322,30.7503,272,
89414,46.46221,30.75015,274,
89414,46.46215,30.75015,276,
89414,46.46202,30.75017,278,
89414,46.46185,30.75017,280,
89414,46.46105,30.75007,282,
89414,46.46092,30.75005,284,
89414,46.46071,30.75,286,
89414,46.46047,30.74997,288,
89414,46.46048,30.74986,290,
89414,46.46046577262125,30.749922394752506,292,
89414,46.46048,30.74986,297,
89414,46.46047,30.74997,299,
89414,46.46039,30.74996,301,
89414,46.46028,30.74994,303,
89414,46.46007,30.74992,305,
89414,46.45981,30.74987,307,
89414,46.45914,30.74979,309,
89414,46.45844,30.7497,311,
89414,46.45839,30.74972,313,
89414,46.45835,30.74975,315,
89414,46.45826,30.74977,317,
89414,46.45816,30.74983,319,
89414,46.45803,30.74992,321,
89414,46.45727,30.75044,323,
89414,46.45691,30.75068,325,
89414,46.45663,30.75088,327,
89414,46.45642,30.75098,329,
89414,46.456415,30.750975,331,
89414,46.45642,30.75098,336,
89414,46.45613,30.75127,338,
89414,46.4558,30.75151,340,
89414,46.4547,30.75235,342,
89414,46.45464,30.75242,344,
89414,46.45414,30.75276,346,
89414,46.45389,30.75293,348,
89414,46.45378,30.75302,350,
89414,46.45361,30.75313,352,
89414,46.45357,30.753,354,
89414,46.453571,30.752995,356,
89414,46.45357,30.753,361,
89414,46.45361,30.75313,363,
89414,46.45359,30.75315,365,
89414,46.45324,30.7534,367,
89414,46.45298,30.7536,369,
89414,46.45277,30.75373,371,
89414,46.45241,30.754,373,
89414,46.45161,30.75456,375,
89414,46.4515,30.75463,377,
89414,46.45112,30.75491,379,
89414,46.45092,30.75505,381,
89414,46.45087,30.7549,383,
89414,46.45092735308209,30.754986405372623,385,
89414,46.45087,30.75489,390,
89414,46.45092,30.75504,392,
89414,46.45082,30.75511,394,
89414,46.45077,30.75513,396,
89414,46.4503,30.75545,398,
89414,46.45022,30.75552,400,
89414,46.44955,30.75597,402,
89414,46.44861,30.75661,404,
89414,46.44663,30.75801,406,
89414,46.44644,30.75814,408,
89414,46.44633,30.75822,410,
89414,46.44624,30.75829,412,
89414,46.4462,30.75818,414,
89414,46.445394230287164,30.758264064788822,416,
89414,46.4462,30.75818,421,
89414,46.44624,30.75829,423,
89414,46.4462,30.75831,425,
89414,46.4461,30.75837,427,
89414,46.44601,30.75841,429,
89414,46.44595,30.75846,431,
89414,46.44588,30.75848,433,
89414,46.4458,30.75846,435,
89414,46.44524,30.75833,437,
89414,46.44444,30.75809,439,
89414,46.44393,30.75794,441,
89414,46.44196,30.75741,443,
89414,46.44113,30.75718,445,
89414,46.44098,30.75713,447,
89414,46.44093,30.75708,449,
89414,46.44086,30.75704,451,
89414,46.44082,30.757,453,
89414,46.44075,30.75693,455,
89414,46.44069,30.75683,457,
89414,46.44063,30.75671,459,
89414,46.44059,30.75664,461,
89414,46.44055,30.75657,463,
89414,46.44049,30.75651,465,
89414,46.44043,30.75645,467,
89414,46.44033,30.75643,469,
89414,46.4402,30.7564,471,
89414,46.44017,30.75638,473,
89414,46.44015,30.75632,475,
89414,46.44013,30.75624,477,
89414,46.44012,30.75608,479,
89414,46.44011,30.75587,481,
89414,46.44015,30.75575,483,
89414,46.44008974059751,30.755753517150882,485,
89414,46.44015,30.75576,490,
89414,46.44004,30.75562,492,
89414,46.44,30.75547,494,
89414,46.43986,30.75486,496,
89414,46.4398,30.75458,498,
89414,46.4396,30.75381,500,
89414,46.43951,30.75345,502,
89414,46.43937,30.75278,504,
89414,46.43905,30.75151,506,
89414,46.43892,30.75093,508,
89414,46.43898,30.7509,510,
89414,46.43881806493091,30.75035691261292,512,
89414,46.43899,30.7509,517,
89414,46.43893,30.75093,519,
89414,46.43884,30.75051,521,
89414,46.43876,30.75018,523,
89414,46.43868,30.74982,525,
89414,46.43853,30.7491,527,
89414,46.43843,30.74858,529,
89414,46.43828,30.74778,531,
89414,46.43815,30.74716,533,
89414,46.43809,30.7468,535,
89414,46.43804,30.74661,537,
89414,46.43797,30.74622,539,
89414,46.43798,30.74591,541,
89414,46.43793,30.74571,543,
89414,46.43786,30.74553,545,
89414,46.43757,30.74485,547,
89414,46.43765,30.74478,549,
89414,46.437649871594374,30.74484765529633,551,
89414,46.43766,30.74477,556,
89414,46.43758,30.74484,558,
89414,46.43751,30.74457,560,
89414,46.43729,30.74396,562,
89414,46.43699,30.74312,564,
89414,46.43645,30.7417,566,
89414,46.4364,30.7415,568,
89414,46.43641,30.74105,570,
89414,46.43642,30.74101,572,
89414,46.43648,30.74102,574,
89414,46.43642250224896,30.741006731987003,576,
89414,46.43647,30.74103,581,
89414,46.43641,30.74102,583,
89414,46.43647,30.74051,585,
89414,46.43664,30.73888,587,
89414,46.43676,30.73728,589,
89414,46.43684,30.73626,591,
89414,46.43689,30.73589,593,
89414,46.43697,30.73589,595,
89414,46.43694746481026,30.73586225509644,597,
89414,46.43697,30.73589,602,
89414,46.43689,30.73589,604,
89414,46.43689,30.7358,606,
89414,46.43702,30.73455,608,
89414,46.43717,30.73288,610,
89414,46.4372,30.73261,612,
89414,46.43728,30.73263,614,
89414,46.437284,30.732631,616,
89414,46.43728,30.73263,621,
89414,46.4372,30.73261,623,
89414,46.43723,30.73232,625,
89414,46.43736,30.73093,627,
89414,46.43739,30.73078,629,
89414,46.43756,30.72882,631,
89414,46.43776,30.72702,633,
89414,46.43779,30.72666,635,
89414,46.43781,30.72648,637,
89414,46.43783,30.72629,639,
89414,46.43782,30.72611,641,
89414,46.43779,30.72571,643,
89414,46.43775,30.72536,645,
89414,46.43772,30.72512,647,
89414,46.43757,30.72489,649,
89414,46.43735,30.72456,651,
89414,46.43701,30.72407,653,
89414,46.43684,30.72383,655,
89414,46.4366,30.72347,657,
89414,46.4366,30.72346,659,
89414,46.43665,30.7234,661,
89414,46.436657,30.723385,663,
89414,46.43666,30.72339,668,
89414,46.43661,30.72345,670,
89414,46.43644,30.7232,672,
89414,46.4364,30.72316,674,
89414,46.43625,30.72292,676,
89414,46.43567,30.72209,678,
89414,46.43558,30.72194,680,
89414,46.4353,30.72155,682,
89414,46.43509,30.72123,684,
89414,46.43496,30.72103,686,
89414,46.43485,30.72088,688,
89414,46.4346,30.7205,690,
89414,46.43458,30.72047,692,
89414,46.43463,30.72039,694,
89414,46.434651640531456,30.720471739768985,696,
89414,46.43463,30.72039,701,
89414,46.43458,30.72047,703,
89414,46.43399,30.71962,705,
89414,46.43342,30.71878,707,
89414,46.43327,30.71855,709,
89414,46.43334,30.71841,711,
89414,46.43327262067667,30.718481540679935,713,
89414,46.43334,30.71841,718,
89414,46.43327,30.71855,720,
89414,46.43318,30.71846,722,
89414,46.43249,30.71741,724,
89414,46.43226,30.71707,726,
89414,46.43219,30.71698,728,
89414,46.43209,30.71683,730,
89414,46.43161,30.71619,732,
89414,46.4316,30.71618,734,
89414,46.43167,30.71608,736,
89414,46.431675,30.71608,738,
89414,46.43168,30.71608,743,
89414,46.43161,30.71618,745,
89414,46.43122,30.71558,747,
89414,46.43081,30.71503,749,
89414,46.43076,30.71494,751,
89414,46.43066,30.71481,753,
89414,46.43038,30.71438,755,
89414,46.43012,30.71402,757,
89414,46.42976,30.71348,759,
89414,46.42935,30.7129,761,
89414,46.42916,30.71258,763,
89414,46.42911,30.7125,765,
89414,46.42919,30.71238,767,
89414,46.42899115171706,30.712183713912967,769,
89414,46.42918,30.71238,774,
89414,46.4291,30.7125,776,
89414,46.42887,30.71217,778,
89414,46.42846,30.71157,780,
89414,46.42805,30.71093,782,
89414,46.42777,30.7105,784,
89414,46.42696,30.7093,786,
89414,46.42687,30.70915,788,
89414,46.42681,30.70908,790,
89414,46.42666,30.70885,792,
89414,46.42659,30.70876,794,
89414,46.42666,30.70866,796,
89414,46.42665062107007,30.708745121955875,798,
89414,46.42666,30.70866,803,
89414,46.42659,30.70876,805,
89414,46.42618,30.70814,807,
89414,46.4255,30.70715,809,
89414,46.42494,30.70634,811,
89414,46.4247,30.70599,813,
89414,46.42462,30.70586,815,
89414,46.42457,30.7058,817,
89414,46.4245,30.7057,819,
89414,46.42458,30.70558,821,
89414,46.42455404146655,30.70562839508057,823,
89415,46.424657578154445,30.706062912940983,1,
89415,46.42463,30.70609,6,
89415,46.42462,30.70597,8,
89415,46.42476,30.7062,10,
89415,46.42493,30.70639,12,
89415,46.4255,30.70715,14,
89415,46.42618,30.70814,16,
89415,46.42666,30.70885,18,
89415,46.42681,30.70908,20,
89415,46.42687,30.70915,22,
89415,46.42696,30.7093,24,
89415,46.42699,30.70934,26,
89415,46.42693,30.70942,28,
89415,46.426920545212866,30.70937812328339,30,
89415,46.42693,30.70942,35,
89415,46.42699,30.70934,37,
89415,46.42777,30.7105,39,
89415,46.42805,30.71093,41,
89415,46.42846,30.71157,43,
89415,46.42887,30.71217,45,
89415,46.42915,30.71258,47,
89415,46.42934,30.7129,49,
89415,46.42975,30.71348,51,
89415,46.42977,30.7135,53,
89415,46.42967147668638,30.713428258895878,55,
89415,46.42967,30.71343,60,
89415,46.42971,30.71338,62,
89415,46.42975,30.71344,64,
89415,46.42985,30.71361,66,
89415,46.43011,30.714,68,
89415,46.43065,30.71473,70,
89415,46.43067,30.71479,72,
89415,46.43071,30.71483,74,
89415,46.43075,30.71492,76,
89415,46.43082,30.71501,78,
89415,46.43121,30.71558,80,
89415,46.43161,30.71619,82,
89415,46.43206,30.71681,84,
89415,46.43215,30.71692,86,
89415,46.43224,30.71707,88,
89415,46.43247,30.71741,90,
89415,46.43318,30.71846,92,
89415,46.43327,30.71855,94,
89415,46.43342,30.71878,96,
89415,46.43399,30.71962,98,
89415,46.4346,30.7205,100,
89415,46.43479,30.72078,102,
89415,46.43481,30.72082,104,
89415,46.43485,30.72088,106,
89415,46.43496,30.72106,108,
89415,46.43505,30.72116,110,
89415,46.43507,30.72121,112,
89415,46.43528,30.72152,114,
89415,46.43522,30.72161,116,
89415,46.435215,30.721609,118,
89415,46.43522,30.72161,123,
89415,46.43528,30.72152,125,
89415,46.4353,30.72155,127,
89415,46.43558,30.72194,129,
89415,46.43567,30.72209,131,
89415,46.43625,30.72292,133,
89415,46.4364,30.72316,135,
89415,46.43644,30.7232,137,
89415,46.43661,30.72346,139,
89415,46.43685,30.72382,141,
89415,46.43702,30.72406,143,
89415,46.43736,30.72455,145,
89415,46.43756,30.72492,147,
89415,46.43763,30.72508,149,
89415,46.43767,30.72529,151,
89415,46.43766,30.72548,153,
89415,46.43762,30.72574,155,
89415,46.43757,30.72604,157,
89415,46.43754,30.72624,159,
89415,46.43754,30.72649,161,
89415,46.43751,30.72664,163,
89415,46.4375,30.72679,165,
89415,46.43750569409824,30.726909041404728,167,
89415,46.43745,30.72706,172,
89415,46.43747,30.72734,174,
89415,46.43739,30.72816,176,
89415,46.4373,30.72911,178,
89415,46.43726,30.72961,180,
89415,46.43713,30.73081,182,
89415,46.43706,30.73152,184,
89415,46.43708424999919,30.731441974639893,186,
89415,46.43706,30.73152,191,
89415,46.43696,30.73283,193,
89415,46.43677,30.7346,195,
89415,46.43658,30.73622,197,
89415,46.43655,30.73696,199,
89415,46.43657777339239,30.736924409866337,201,
89415,46.43658,30.73692,206,
89415,46.43661,30.73693,208,
89415,46.43659,30.73719,210,
89415,46.43595,30.73704,212,
89415,46.43535,30.73694,214,
89415,46.43498,30.73689,216,
89415,46.43505,30.73608,218,
89415,46.43507,30.73591,220,
89415,46.43451,30.73578,222,
89415,46.43432,30.73575,224,
89415,46.43423,30.73571,226,
89415,46.43382,30.73526,228,
89415,46.43378,30.7352,230,
89415,46.43348,30.73481,232,
89415,46.43318,30.73445,234,
89415,46.43262,30.73385,236,
89415,46.43187,30.73299,238,
89415,46.43181,30.7329,240,
89415,46.43125,30.73228,242,
89415,46.43112,30.73213,244,
89415,46.43108,30.73209,246,
89415,46.43054,30.73148,248,
89415,46.43043,30.73138,250,
89415,46.42979,30.73065,252,
89415,46.42915,30.72994,254,
89415,46.4291,30.7299,256,
89415,46.42904,30.72981,258,
89415,46.42912,30.72966,260,
89415,46.42915,30.72962,262,
89415,46.42921,30.72949,264,
89415,46.4293,30.7294,266,
89415,46.42938,30.72934,268,
89415,46.42947,30.72927,270,
89415,46.42968,30.72919,272,
89415,46.42977,30.72915,274,
89415,46.42985,30.72917,276,
89415,46.42994,30.72915,278,
89415,46.43003,30.7291,280,
89415,46.43009,30.729,282,
