trip_id,trip_headsign,route_id,service_id,shape_id,direction_id
1656389,,89411,1,89411,1
1656390,,89411,1,89411,1
1656391,,89411,1,89411,1
1656392,,89411,1,89411,1
1656393,,89411,1,89411,1
1656394,,89411,1,89411,1
1656395,,89411,1,89411,1
1656396,,89411,1,89411,1
1656397,,89411,1,89411,1
1656398,,89411,1,89411,1
1656399,,89411,1,89411,1
1656400,,89411,1,89411,1
1656401,,89411,1,89411,1
1656402,,89411,1,89411,1
1656403,,89411,1,89411,1
1656488,,89411,1,89411,1
1656489,,89411,1,89411,1
1656490,,89411,1,89411,1
1656491,,89411,1,89411,1
1656492,,89411,1,89411,1
1656493,,89411,1,89411,1
1656494,,89411,1,89411,1
1656495,,89411,1,89411,1
1656496,,89411,1,89411,1
1656497,,89411,1,89411,1
1656498,,89411,1,89411,1
1656499,,89411,1,89411,1
1656500,,89411,1,89411,1
1656501,,89411,1,89411,1
1656502,,89411,1,89411,1
1656503,,89411,1,89411,1
1656504,,89411,1,89411,1
1656505,,89411,1,89411,1
1656506,,89411,1,89411,1
1656507,,89411,1,89411,1
1656508,,89411,1,89411,1
1656509,,89411,1,89411,1
1656510,,89411,1,89411,1
1656511,,89411,1,89411,1
1656512,,89411,1,89411,1
1656513,,89411,1,89411,1
1656514,,89411,1,89411,1
1656515,,89411,1,89411,1
1656516,,89411,1,89411,1
1656517,,89411,1,89411,1
1656518,,89411,1,89411,1
1656519,,89411,1,89411,1
1656520,,89411,1,89411,1
1656521,,89411,1,89411,1
1656522,,89411,1,89411,1
1656523,,89411,1,89411,1
1656524,,89411,1,89411,1
1656525,,89411,1,89411,1
1656526,,89411,1,89411,1
1656527,,89411,1,89411,1
1656528,,89411,1,89411,1
1656529,,89411,1,89411,1
1656884,,89412,1,89412,0
1656909,,89412,1,89412,0
1656908,,89412,1,89412,0
1656906,,89412,1,89412,0
1656880,,89412,1,89412,0
1656905,,89412,1,89412,0
1656904,,89412,1,89412,0
1656903,,89412,1,89412,0
1656902,,89412,1,89412,0
1656901,,89412,1,89412,0
1656900,,89412,1,89412,0
1656899,,89412,1,89412,0
1656898,,89412,1,89412,0
1656897,,89412,1,89412,0
1656896,,89412,1,89412,0
1656895,,89412,1,89412,0
1656894,,89412,1,89412,0
1656893,,89412,1,89412,0
1656892,,89412,1,89412,0
1656891,,89412,1,89412,0
1656890,,89412,1,89412,0
1656889,,89412,1,89412,0
1656888,,89412,1,89412,0
1656887,,89412,1,89412,0
1656886,,89412,1,89412,0
1656885,,89412,1,89412,0
1656883,,89412,1,89412,0
1656856,,89412,1,89412,0
1656882,,89412,1,89412,0
1656881,,89412,1,89412,0
1656879,,89412,1,89412,0
1656878,,89412,1,89412,0
1656877,,89412,1,89412,0
1656876,,89412,1,89412,0
1656875,,89412,1,89412,0
1656874,,89412,1,89412,0
1656873,,89412,1,89412,0
1656872,,89412,1,89412,0
1656871,,89412,1,89412,0
1656870,,89412,1,89412,0
1656869,,89412,1,89412,0
1656868,,89412,1,89412,0
1656867,,89412,1,89412,0
1656866,,89412,1,89412,0
1656865,,89412,1,89412,0
1656864,,89412,1,89412,0
1656863,,89412,1,89412,0
1656862,,89412,1,89412,0
1656861,,89412,1,89412,0
1656860,,89412,1,89412,0
1656859,,89412,1,89412,0
1656907,,89412,1,89412,0
1656858,,89412,1,89412,0
1656857,,89412,1,89412,0
1656855,,89412,1,89412,0
1656827,,89412,1,89412,0
1656928,,89412,1,89412,0
1656927,,89412,1,89412,0
1656926,,89412,1,89412,0
1656925,,89412,1,89412,0
1656924,,89412,1,89412,0
1656923,,89412,1,89412,0
1656922,,89412,1,89412,0
1656921,,89412,1,89412,0
1656920,,89412,1,89412,0
1656919,,89412,1,89412,0
1656918,,89412,1,89412,0
1656917,,89412,1,89412,0
1656916,,89412,1,89412,0
1656915,,89412,1,89412,0
1656914,,89412,1,89412,0
1656913,,89412,1,89412,0
1656912,,89412,1,89412,0
1656911,,89412,1,89412,0
1656910,,89412,1,89412,0
1656854,,89412,1,89412,0
1656853,,89412,1,89412,0
1656852,,89412,1,89412,0
1656851,,89412,1,89412,0
1656850,,89412,1,89412,0
1656849,,89412,1,89412,0
1656848,,89412,1,89412,0
1656847,,89412,1,89412,0
1656846,,89412,1,89412,0
1656845,,89412,1,89412,0
1656844,,89412,1,89412,0
1656843,,89412,1,89412,0
1656842,,89412,1,89412,0
1656841,,89412,1,89412,0
1656840,,89412,1,89412,0
1656839,,89412,1,89412,0
1656838,,89412,1,89412,0
1656837,,89412,1,89412,0
1656836,,89412,1,89412,0
1656835,,89412,1,89412,0
1656834,,89412,1,89412,0
1656833,,89412,1,89412,0
1656832,,89412,1,89412,0
1656831,,89412,1,89412,0
1656830,,89412,1,89412,0
1656829,,89412,1,89412,0
1656828,,89412,1,89412,0
1656731,,89414,1,89414,1
1656742,,89414,1,89414,1
1656743,,89414,1,89414,1
1656744,,89414,1,89414,1
1656745,,89414,1,89414,1
1656746,,89414,1,89414,1
1656747,,89414,1,89414,1
1656779,,89414,1,89414,1
1656735,,89414,1,89414,1
1656736,,89414,1,89414,1
1656737,,89414,1,89414,1
1656738,,89414,1,89414,1
1656739,,89414,1,89414,1
1656740,,89414,1,89414,1
1656723,,89414,1,89414,1
1656824,,89414,1,89414,1
1656823,,89414,1,89414,1
1656822,,89414,1,89414,1
1656821,,89414,1,89414,1
1656820,,89414,1,89414,1
1656819,,89414,1,89414,1
1656818,,89414,1,89414,1
1656817,,89414,1,89414,1
1656816,,89414,1,89414,1
1656815,,89414,1,89414,1
1656732,,89414,1,89414,1
1656733,,89414,1,89414,1
1656791,,89414,1,89414,1
1656734,,89414,1,89414,1
1656792,,89414,1,89414,1
1656793,,89414,1,89414,1
1656794,,89414,1,89414,1
1656795,,89414,1,89414,1
1656796,,89414,1,89414,1
1656797,,89414,1,89414,1
1656798,,89414,1,89414,1
1656799,,89414,1,89414,1
1656800,,89414,1,89414,1
1656780,,89414,1,89414,1
1656801,,89414,1,89414,1
1656781,,89414,1,89414,1
1656782,,89414,1,89414,1
1656783,,89414,1,89414,1
1656784,,89414,1,89414,1
1656785,,89414,1,89414,1
1656786,,89414,1,89414,1
1656787,,89414,1,89414,1
1656788,,89414,1,89414,1
1656789,,89414,1,89414,1
1656769,,89414,1,89414,1
1656741,,89414,1,89414,1
1656770,,89414,1,89414,1
1656771,,89414,1,89414,1
1656772,,89414,1,89414,1
1656773,,89414,1,89414,1
1656774,,89414,1,89414,1
1656775,,89414,1,89414,1
1656776,,89414,1,89414,1
1656777,,89414,1,89414,1
1656778,,89414,1,89414,1
1656808,,89414,1,89414,1
1656809,,89414,1,89414,1
1656810,,89414,1,89414,1
1656811,,89414,1,89414,1
1656812,,89414,1,89414,1
1656813,,89414,1,89414,1
1656814,,89414,1,89414,1
1656768,,89414,1,89414,1
1656802,,89414,1,89414,1
1656803,,89414,1,89414,1
1656804,,89414,1,89414,1
1656805,,89414,1,89414,1
1656806,,89414,1,89414,1
1656807,,89414,1,89414,1
1656790,,89414,1,89414,1
1656764,,89414,1,89414,1
1656763,,89414,1,89414,1
1656762,,89414,1,89414,1
1656761,,89414,1,89414,1
1656760,,89414,1,89414,1
1656759,,89414,1,89414,1
1656758,,89414,1,89414,1
1656757,,89414,1,89414,1
1656756,,89414,1,89414,1
1656755,,89414,1,89414,1
1656754,,89414,1,89414,1
1656753,,89414,1,89414,1
1656752,,89414,1,89414,1
1656751,,89414,1,89414,1
1656750,,89414,1,89414,1
1656749,,89414,1,89414,1
1656748,,89414,1,89414,1
1656767,,89414,1,89414,1
1656766,,89414,1,89414,1
1656724,,89414,1,89414,1
1656765,,89414,1,89414,1
1656725,,89414,1,89414,1
1656726,,89414,1,89414,1
1656727,,89414,1,89414,1
1656728,,89414,1,89414,1
1656729,,89414,1,89414,1
1656730,,89414,1,89414,1
1656971,,89415,1,89415,0
1656934,,89415,1,89415,0
1656935,,89415,1,89415,0
1656936,,89415,1,89415,0
1656937,,89415,1,89415,0
1656938,,89415,1,89415,0
1656939,,89415,1,89415,0
1656940,,89415,1,89415,0
1656941,,89415,1,89415,0
1656942,,89415,1,89415,0
1656943,,89415,1,89415,0
1656944,,89415,1,89415,0
1656945,,89415,1,89415,0
1656947,,89415,1,89415,0
1656948,,89415,1,89415,0
1656949,,89415,1,89415,0
1656950,,89415,1,89415,0
1656951,,89415,1,89415,0
1656952,,89415,1,89415,0
1656953,,89415,1,89415,0
1656954,,89415,1,89415,0
1656967,,89415,1,89415,0
1657006,,89415,1,89415,0
1657007,,89415,1,89415,0
1657008,,89415,1,89415,0
1657003,,89415,1,89415,0
1657002,,89415,1,89415,0
1657001,,89415,1,89415,0
1657005,,89415,1,89415,0
1657004,,89415,1,89415,0
1657000,,89415,1,89415,0
1656999,,89415,1,89415,0
1656998,,89415,1,89415,0
1656997,,89415,1,89415,0
1656996,,89415,1,89415,0
1656995,,89415,1,89415,0
1656994,,89415,1,89415,0
1656993,,89415,1,89415,0
1656992,,89415,1,89415,0
1656991,,89415,1,89415,0
1656990,,89415,1,89415,0
1656989,,89415,1,89415,0
1656988,,89415,1,89415,0
1656984,,89415,1,89415,0
1656983,,89415,1,89415,0
1656987,,89415,1,89415,0
1656986,,89415,1,89415,0
1656985,,89415,1,89415,0
1656980,,89415,1,89415,0
1656981,,89415,1,89415,0
1656982,,89415,1,89415,0
1656929,,89415,1,89415,0
1657029,,89415,1,89415,0
1657028,,89415,1,89415,0
1657027,,89415,1,89415,0
1657026,,89415,1,89415,0
1657025,,89415,1,89415,0
1657024,,89415,1,89415,0
1657023,,89415,1,89415,0
1657022,,89415,1,89415,0
1657020,,89415,1,89415,0
1657019,,89415,1,89415,0
1657018,,89415,1,89415,0
1657017,,89415,1,89415,0
1657016,,89415,1,89415,0
1657015,,89415,1,89415,0
1657014,,89415,1,89415,0
1657013,,89415,1,89415,0
1657012,,89415,1,89415,0
1657011,,89415,1,89415,0
1657010,,89415,1,89415,0
1657009,,89415,1,89415,0
1656946,,89415,1,89415,0
1656955,,89415,1,89415,0
1656956,,89415,1,89415,0
1656957,,89415,1,89415,0
1656958,,89415,1,89415,0
1656959,,89415,1,89415,0
1656960,,89415,1,89415,0
1656961,,89415,1,89415,0
1656962,,89415,1,89415,0
1656963,,89415,1,89415,0
1656964,,89415,1,89415,0
1656965,,89415,1,89415,0
1656966,,89415,1,89415,0
1656968,,89415,1,89415,0
1656969,,89415,1,89415,0
1656970,,89415,1,89415,0
1656972,,89415,1,89415,0
1656973,,89415,1,89415,0
1656974,,89415,1,89415,0
1656975,,89415,1,89415,0
1656976,,89415,1,89415,0
1656977,,89415,1,89415,0
1656978,,89415,1,89415,0
1656979,,89415,1,89415,0
1657021,,89415,1,89415,0
1656931,,89415,1,89415,0
1656932,,89415,1,89415,0
1656933,,89415,1,89415,0
1657046,,89416,1,89416,1
1657077,,89416,1,89416,1
1657078,,89416,1,89416,1
1657079,,89416,1,89416,1
1657080,,89416,1,89416,1
1657081,,89416,1,89416,1
1657082,,89416,1,89416,1
1657083,,89416,1,89416,1
1657084,,89416,1,89416,1
1657122,,89416,1,89416,1
1657085,,89416,1,89416,1
1657086,,89416,1,89416,1
1657087,,89416,1,89416,1
1657088,,89416,1,89416,1
1657089,,89416,1,89416,1
1657090,,89416,1,89416,1
1657091,,89416,1,89416,1
1657092,,89416,1,89416,1
1657093,,89416,1,89416,1
1657094,,89416,1,89416,1
1657095,,89416,1,89416,1
1657068,,89416,1,89416,1
1657130,,89416,1,89416,1
1657041,,89416,1,89416,1
1657042,,89416,1,89416,1
1657043,,89416,1,89416,1
1657044,,89416,1,89416,1
1657045,,89416,1,89416,1
1657047,,89416,1,89416,1
1657048,,89416,1,89416,1
1657061,,89416,1,89416,1
1657049,,89416,1,89416,1
1657050,,89416,1,89416,1
1657051,,89416,1,89416,1
1657102,,89416,1,89416,1
1657101,,89416,1,89416,1
1657100,,89416,1,89416,1
1657099,,89416,1,89416,1
1657098,,89416,1,89416,1
1657097,,89416,1,89416,1
1657096,,89416,1,89416,1
1657124,,89416,1,89416,1
1657125,,89416,1,89416,1
1657126,,89416,1,89416,1
1657127,,89416,1,89416,1
1657128,,89416,1,89416,1
1657129,,89416,1,89416,1
1657131,,89416,1,89416,1
1657132,,89416,1,89416,1
1657052,,89416,1,89416,1
1657133,,89416,1,89416,1
1657134,,89416,1,89416,1
1657135,,89416,1,89416,1
1657033,,89416,1,89416,1
1657060,,89416,1,89416,1
1657059,,89416,1,89416,1
1657058,,89416,1,89416,1
1657057,,89416,1,89416,1
1657056,,89416,1,89416,1
1657055,,89416,1,89416,1
1657054,,89416,1,89416,1
1657053,,89416,1,89416,1
1657115,,89416,1,89416,1
1657103,,89416,1,89416,1
1657069,,89416,1,89416,1
1657067,,89416,1,89416,1
1657066,,89416,1,89416,1
1657065,,89416,1,89416,1
1657064,,89416,1,89416,1
1657063,,89416,1,89416,1
1657062,,89416,1,89416,1
1657034,,89416,1,89416,1
1657035,,89416,1,89416,1
1657036,,89416,1,89416,1
1657037,,89416,1,89416,1
1657038,,89416,1,89416,1
1657039,,89416,1,89416,1
1657040,,89416,1,89416,1
1657104,,89416,1,89416,1
1657105,,89416,1,89416,1
1657106,,89416,1,89416,1
1657107,,89416,1,89416,1
1657108,,89416,1,89416,1
1657109,,89416,1,89416,1
1657110,,89416,1,89416,1
1657123,,89416,1,89416,1
1657111,,89416,1,89416,1
1657112,,89416,1,89416,1
1657113,,89416,1,89416,1
1657114,,89416,1,89416,1
1657116,,89416,1,89416,1
1657117,,89416,1,89416,1
1657118,,89416,1,89416,1
1657119,,89416,1,89416,1
1657120,,89416,1,89416,1
1657121,,89416,1,89416,1
1657070,,89416,1,89416,1
1657071,,89416,1,89416,1
1657072,,89416,1,89416,1
1657073,,89416,1,89416,1
1657074,,89416,1,89416,1
1657075,,89416,1,89416,1
1657076,,89416,1,89416,1
1660652,,89418,1,89418,0
1660739,,89418,1,89418,0
1660738,,89418,1,89418,0
1660737,,89418,1,89418,0
1660728,,89418,1,89418,0
1660729,,89418,1,89418,0
1660730,,89418,1,89418,0
1660731,,89418,1,89418,0
1660732,,89418,1,89418,0
1660733,,89418,1,89418,0
1660734,,89418,1,89418,0
1660735,,89418,1,89418,0
1660736,,89418,1,89418,0
1660727,,89418,1,89418,0
1660726,,89418,1,89418,0
1660725,,89418,1,89418,0
1660724,,89418,1,89418,0
1660696,,89418,1,89418,0
1660666,,89418,1,89418,0
1660667,,89418,1,89418,0
1660668,,89418,1,89418,0
1660669,,89418,1,89418,0
1660670,,89418,1,89418,0
1660671,,89418,1,89418,0
1660672,,89418,1,89418,0
1660673,,89418,1,89418,0
1660674,,89418,1,89418,0
1660675,,89418,1,89418,0
1660676,,89418,1,89418,0
1660677,,89418,1,89418,0
1660678,,89418,1,89418,0
1660705,,89418,1,89418,0
1660723,,89418,1,89418,0
1660706,,89418,1,89418,0
1660707,,89418,1,89418,0
1660708,,89418,1,89418,0
1660684,,89418,1,89418,0
1660685,,89418,1,89418,0
1660686,,89418,1,89418,0
1660687,,89418,1,89418,0
1660688,,89418,1,89418,0
1660689,,89418,1,89418,0
1660690,,89418,1,89418,0
1660691,,89418,1,89418,0
1660692,,89418,1,89418,0
1660679,,89418,1,89418,0
1660693,,89418,1,89418,0
1660694,,89418,1,89418,0
1660695,,89418,1,89418,0
1660704,,89418,1,89418,0
1660703,,89418,1,89418,0
1660702,,89418,1,89418,0
1660701,,89418,1,89418,0
1660700,,89418,1,89418,0
1660699,,89418,1,89418,0
1660698,,89418,1,89418,0
1660697,,89418,1,89418,0
1660680,,89418,1,89418,0
1660681,,89418,1,89418,0
1660682,,89418,1,89418,0
1660665,,89418,1,89418,0
1660683,,89418,1,89418,0
1660722,,89418,1,89418,0
1660721,,89418,1,89418,0
1660720,,89418,1,89418,0
1660719,,89418,1,89418,0
1660718,,89418,1,89418,0
1660717,,89418,1,89418,0
1660716,,89418,1,89418,0
1660715,,89418,1,89418,0
1660714,,89418,1,89418,0
1660713,,89418,1,89418,0
1660712,,89418,1,89418,0
1660711,,89418,1,89418,0
1660710,,89418,1,89418,0
1660709,,89418,1,89418,0
1660664,,89418,1,89418,0
1660663,,89418,1,89418,0
1660662,,89418,1,89418,0
1660661,,89418,1,89418,0
1660660,,89418,1,89418,0
1660659,,89418,1,89418,0
1660658,,89418,1,89418,0
1660657,,89418,1,89418,0
1660656,,89418,1,89418,0
1660655,,89418,1,89418,0
1660654,,89418,1,89418,0
1660653,,89418,1,89418,0
1660825,,89419,1,89419,1
1660824,,89419,1,89419,1
1660823,,89419,1,89419,1
1660827,,89419,1,89419,1
1660826,,89419,1,89419,1
1660822,,89419,1,89419,1
1660821,,89419,1,89419,1
1660820,,89419,1,89419,1
1660819,,89419,1,89419,1
1660818,,89419,1,89419,1
1660817,,89419,1,89419,1
1660816,,89419,1,89419,1
1660815,,89419,1,89419,1
1660814,,89419,1,89419,1
1660813,,89419,1,89419,1
1660812,,89419,1,89419,1
1660811,,89419,1,89419,1
1660810,,89419,1,89419,1
1660809,,89419,1,89419,1
1660808,,89419,1,89419,1
1660807,,89419,1,89419,1
1660806,,89419,1,89419,1
1660805,,89419,1,89419,1
1660804,,89419,1,89419,1
1660803,,89419,1,89419,1
1660802,,89419,1,89419,1
1660801,,89419,1,89419,1
1660800,,89419,1,89419,1
1660799,,89419,1,89419,1
1660798,,89419,1,89419,1
1660797,,89419,1,89419,1
1660796,,89419,1,89419,1
1660795,,89419,1,89419,1
1660794,,89419,1,89419,1
1660793,,89419,1,89419,1
1660792,,89419,1,89419,1
1660791,,89419,1,89419,1
1660790,,89419,1,89419,1
1660789,,89419,1,89419,1
1660788,,89419,1,89419,1
1660787,,89419,1,89419,1
1660786,,89419,1,89419,1
1660742,,89419,1,89419,1
1660741,,89419,1,89419,1
1660740,,89419,1,89419,1
1660785,,89419,1,89419,1
1660784,,89419,1,89419,1
1660783,,89419,1,89419,1
1660782,,89419,1,89419,1
1660781,,89419,1,89419,1
1660780,,89419,1,89419,1
1660779,,89419,1,89419,1
1660778,,89419,1,89419,1
1660777,,89419,1,89419,1
1660776,,89419,1,89419,1
1660775,,89419,1,89419,1
1660774,,89419,1,89419,1
1660773,,89419,1,89419,1
1660772,,89419,1,89419,1
1660771,,89419,1,89419,1
1660770,,89419,1,89419,1
1660769,,89419,1,89419,1
1660768,,89419,1,89419,1
1660767,,89419,1,89419,1
1660766,,89419,1,89419,1
1660765,,89419,1,89419,1
1660764,,89419,1,89419,1
1660763,,89419,1,89419,1
1660762,,89419,1,89419,1
1660761,,89419,1,89419,1
1660760,,89419,1,89419,1
1660759,,89419,1,89419,1
1660758,,89419,1,89419,1
1660757,,89419,1,89419,1
1660756,,89419,1,89419,1
1660755,,89419,1,89419,1
1660754,,89419,1,89419,1
1660753,,89419,1,89419,1
1660752,,89419,1,89419,1
1660751,,89419,1,89419,1
1660750,,89419,1,89419,1
1660749,,89419,1,89419,1
1660748,,89419,1,89419,1
1660747,,89419,1,89419,1
1660746,,89419,1,89419,1
1660745,,89419,1,89419,1
1660744,,89419,1,89419,1
1660743,,89419,1,89419,1
1661205,,89629,1,89629,0
1661207,,89629,1,89629,0
1661208,,89629,1,89629,0
1661209,,89629,1,89629,0
1661210,,89629,1,89629,0
1661211,,89629,1,89629,0
1661193,,89629,1,89629,0
1661194,,89629,1,89629,0
1661195,,89629,1,89629,0
1661196,,89629,1,89629,0
1661212,,89629,1,89629,0
1661213,,89629,1,89629,0
1661214,,89629,1,89629,0
1661215,,89629,1,89629,0
1661216,,89629,1,89629,0
1661217,,89629,1,89629,0
1661218,,89629,1,89629,0
1661219,,89629,1,89629,0
1661220,,89629,1,89629,0
1661221,,89629,1,89629,0
1661222,,89629,1,89629,0
1661223,,89629,1,89629,0
1661224,,89629,1,89629,0
1661191,,89629,1,89629,0
1661192,,89629,1,89629,0
1661197,,89629,1,89629,0
1661198,,89629,1,89629,0
1661199,,89629,1,89629,0
1661200,,89629,1,89629,0
1661201,,89629,1,89629,0
1661202,,89629,1,89629,0
1661203,,89629,1,89629,0
1661204,,89629,1,89629,0
1661206,,89629,1,89629,0
1661159,,89630,1,89630,1
1661158,,89630,1,89630,1
1661157,,89630,1,89630,1
1661177,,89630,1,89630,1
1661176,,89630,1,89630,1
1661175,,89630,1,89630,1
1661174,,89630,1,89630,1
1661173,,89630,1,89630,1
1661172,,89630,1,89630,1
1661171,,89630,1,89630,1
1661156,,89630,1,89630,1
1661189,,89630,1,89630,1
1661188,,89630,1,89630,1
1661187,,89630,1,89630,1
1661186,,89630,1,89630,1
1661185,,89630,1,89630,1
1661184,,89630,1,89630,1
1661183,,89630,1,89630,1
1661182,,89630,1,89630,1
1661181,,89630,1,89630,1
1661180,,89630,1,89630,1
1661179,,89630,1,89630,1
1661178,,89630,1,89630,1
1661170,,89630,1,89630,1
1661169,,89630,1,89630,1
1661168,,89630,1,89630,1
1661167,,89630,1,89630,1
1661166,,89630,1,89630,1
1661165,,89630,1,89630,1
1661164,,89630,1,89630,1
1661163,,89630,1,89630,1
1661162,,89630,1,89630,1
1661161,,89630,1,89630,1
1661160,,89630,1,89630,1
1655462,,89642,1,89642,0
1655515,,89642,1,89642,0
1655514,,89642,1,89642,0
1655513,,89642,1,89642,0
1655506,,89642,1,89642,0
1655505,,89642,1,89642,0
1655512,,89642,1,89642,0
1655511,,89642,1,89642,0
1655510,,89642,1,89642,0
1655509,,89642,1,89642,0
1655508,,89642,1,89642,0
1655507,,89642,1,89642,0
1655504,,89642,1,89642,0
1655503,,89642,1,89642,0
1655502,,89642,1,89642,0
1655501,,89642,1,89642,0
1655500,,89642,1,89642,0
1655499,,89642,1,89642,0
1655498,,89642,1,89642,0
1655497,,89642,1,89642,0
1655496,,89642,1,89642,0
1655495,,89642,1,89642,0
1655494,,89642,1,89642,0
1655493,,89642,1,89642,0
1655492,,89642,1,89642,0
1655491,,89642,1,89642,0
1655490,,89642,1,89642,0
1655489,,89642,1,89642,0
1655488,,89642,1,89642,0
1655487,,89642,1,89642,0
1655486,,89642,1,89642,0
1655485,,89642,1,89642,0
1655484,,89642,1,89642,0
1655483,,89642,1,89642,0
1655482,,89642,1,89642,0
1655481,,89642,1,89642,0
1655480,,89642,1,89642,0
1655479,,89642,1,89642,0
1655478,,89642,1,89642,0
1655477,,89642,1,89642,0
1655476,,89642,1,89642,0
1655475,,89642,1,89642,0
1655474,,89642,1,89642,0
1655473,,89642,1,89642,0
1655472,,89642,1,89642,0
1655471,,89642,1,89642,0
1655470,,89642,1,89642,0
1655469,,89642,1,89642,0
1655468,,89642,1,89642,0
1655467,,89642,1,89642,0
1655466,,89642,1,89642,0
1655465,,89642,1,89642,0
1655464,,89642,1,89642,0
1655461,,89642,1,89642,0
1655460,,89642,1,89642,0
1655459,,89642,1,89642,0
1655458,,89642,1,89642,0
1655457,,89642,1,89642,0
1655456,,89642,1,89642,0
1655463,,89642,1,89642,0
1655446,,90303,1,90303,1
1655390,,90303,1,90303,1
1655452,,90303,1,90303,1
1655451,,90303,1,90303,1
1655445,,90303,1,90303,1
1655450,,90303,1,90303,1
1655440,,90303,1,90303,1
1655449,,90303,1,90303,1
1655448,,90303,1,90303,1
1655447,,90303,1,90303,1
1655439,,90303,1,90303,1
1655444,,90303,1,90303,1
1655443,,90303,1,90303,1
1655442,,90303,1,90303,1
1655441,,90303,1,90303,1
1655377,,90303,1,90303,1
1655391,,90303,1,90303,1
1655438,,90303,1,90303,1
1655437,,90303,1,90303,1
1655436,,90303,1,90303,1
1655420,,90303,1,90303,1
1655419,,90303,1,90303,1
1655433,,90303,1,90303,1
1655432,,90303,1,90303,1
1655431,,90303,1,90303,1
1655430,,90303,1,90303,1
1655435,,90303,1,90303,1
1655427,,90303,1,90303,1
1655426,,90303,1,90303,1
1655425,,90303,1,90303,1
1655434,,90303,1,90303,1
1655424,,90303,1,90303,1
1655429,,90303,1,90303,1
1655423,,90303,1,90303,1
1655422,,90303,1,90303,1
1655421,,90303,1,90303,1
1655428,,90303,1,90303,1
1655418,,90303,1,90303,1
1655417,,90303,1,90303,1
1655416,,90303,1,90303,1
1655415,,90303,1,90303,1
1655414,,90303,1,90303,1
1655413,,90303,1,90303,1
1655412,,90303,1,90303,1
1655411,,90303,1,90303,1
1655410,,90303,1,90303,1
1655409,,90303,1,90303,1
1655408,,90303,1,90303,1
1655407,,90303,1,90303,1
1655406,,90303,1,90303,1
1655405,,90303,1,90303,1
1655404,,90303,1,90303,1
1655403,,90303,1,90303,1
1655402,,90303,1,90303,1
1655401,,90303,1,90303,1
1655400,,90303,1,90303,1
1655399,,90303,1,90303,1
1655398,,90303,1,90303,1
1655397,,90303,1,90303,1
1655396,,90303,1,90303,1
1860109,,107569,1,107569,0
1860186,,107569,1,107569,0
1860187,,107569,1,107569,0
1860188,,107569,1,107569,0
1860189,,107569,1,107569,0
1860190,,107569,1,107569,0
1860191,,107569,1,107569,0
1860192,,107569,1,107569,0
1860193,,107569,1,107569,0
1860194,,107569,1,107569,0
1860195,,107569,1,107569,0
1860196,,107569,1,107569,0
1860197,,107569,1,107569,0
1860198,,107569,1,107569,0
1860199,,107569,1,107569,0
1860200,,107569,1,107569,0
1860201,,107569,1,107569,0
1860202,,107569,1,107569,0
1860203,,107569,1,107569,0
1860204,,107569,1,107569,0
1860205,,107569,1,107569,0
1860206,,107569,1,107569,0
1860207,,107569,1,107569,0
1860208,,107569,1,107569,0
1860209,,107569,1,107569,0
1860210,,107569,1,107569,0
1860211,,107569,1,107569,0
1860212,,107569,1,107569,0
1860213,,107569,1,107569,0
1860214,,107569,1,107569,0
1860215,,107569,1,107569,0
1657491,,107569,1,107569,0
1860172,,107569,1,107569,0
1860171,,107569,1,107569,0
1860170,,107569,1,107569,0
1860169,,107569,1,107569,0
1860168,,107569,1,107569,0
1860167,,107569,1,107569,0
1860166,,107569,1,107569,0
1860165,,107569,1,107569,0
1860164,,107569,1,107569,0
1860163,,107569,1,107569,0
1860162,,107569,1,107569,0
1860161,,107569,1,107569,0
1860160,,107569,1,107569,0
1860159,,107569,1,107569,0
1860158,,107569,1,107569,0
1860157,,107569,1,107569,0
1860155,,107569,1,107569,0
1860154,,107569,1,107569,0
1860153,,107569,1,107569,0
1860152,,107569,1,107569,0
1860151,,107569,1,107569,0
1860150,,107569,1,107569,0
1860149,,107569,1,107569,0
1860148,,107569,1,107569,0
1860147,,107569,1,107569,0
1860146,,107569,1,107569,0
1860156,,107569,1,107569,0
1860173,,107569,1,107569,0
1860174,,107569,1,107569,0
1860071,,107569,1,107569,0
1860072,,107569,1,107569,0
1860073,,107569,1,107569,0
1860074,,107569,1,107569,0
1860075,,107569,1,107569,0
1860076,,107569,1,107569,0
1860077,,107569,1,107569,0
1860078,,107569,1,107569,0
1860079,,107569,1,107569,0
1860080,,107569,1,107569,0
1860081,,107569,1,107569,0
1860082,,107569,1,107569,0
1860083,,107569,1,107569,0
1860084,,107569,1,107569,0
1860085,,107569,1,107569,0
1860086,,107569,1,107569,0
1860087,,107569,1,107569,0
1860088,,107569,1,107569,0
1860089,,107569,1,107569,0
1860090,,107569,1,107569,0
1860091,,107569,1,107569,0
1860092,,107569,1,107569,0
1860093,,107569,1,107569,0
1860094,,107569,1,107569,0
1860095,,107569,1,107569,0
1860096,,107569,1,107569,0
1860097,,107569,1,107569,0
1860098,,107569,1,107569,0
1860099,,107569,1,107569,0
1860100,,107569,1,107569,0
1860101,,107569,1,107569,0
1860102,,107569,1,107569,0
1860103,,107569,1,107569,0
1860104,,107569,1,107569,0
1860105,,107569,1,107569,0
1860106,,107569,1,107569,0
1860107,,107569,1,107569,0
1860108,,107569,1,107569,0
1860110,,107569,1,107569,0
1860111,,107569,1,107569,0
1860112,,107569,1,107569,0
1860113,,107569,1,107569,0
